satellite,timestamp,x_pred,y_pred,z_pred,vx_pred,vy_pred,vz_pred,x_truth,y_truth,z_truth,vx_truth,vy_truth,vz_truth,dx,dy,dz,dvx,dvy,dvz,dr,ds,dw,dvr,dvs,dvw
LAGEOS 2,2025-01-06 12:31:12.781344,4846.251067920017,11081.669223627023,-1991.1186752585995,-3.5242515593154167,0.6817934673908894,-4.4028772014917195,4845.970825125771,11081.730021008343,-1991.3431712729746,-3.52431540508951,0.6816475361229095,-4.40285125403102,-0.2802427942460781,0.06079738132029888,-0.22449601437506317,-6.384577409335179e-05,-0.00014593126797990408,2.5947460699171643e-05,-0.01936660094873878,0.35496386871976504,0.079097360535822,-0.0001613859177363733,2.2866418686322856e-07,-1.4774848611372285e-07
LAGEOS 2,2025-01-06 12:36:12.781344,3745.208027478939,11177.587221001906,-3288.2708858949954,-3.804334557952643,-0.043938555050772266,-4.230563862537565,3744.906076031595,11177.60440642142,-3288.4832215706283,-3.8043830462470396,-0.044089585233450634,-4.230523565833209,-0.30195144734398127,0.017185419514134992,-0.2123356756328576,-4.848829439652036e-05,-0.00015103018267836887,4.029670435556909e-05,-0.01965639108832449,0.3594368042568886,0.08351804821978287,-0.00016360494399844324,1.6796974108187403e-06,-3.956775346109227e-06
LAGEOS 2,2025-01-06 12:41:12.781344,2570.981399018306,11055.038831717166,-4521.0757967338395,-4.011232750005547,-0.7723211702850676,-3.9744510847021957,2570.663850246203,11055.010309596551,-4521.271909603103,-4.0112642264489295,-0.772475691181171,-3.9743961572303306,-0.31754877210323684,-0.028522120614070445,-0.19611286926374305,-3.147644338241662e-05,-0.00015452089610334951,5.4927471865084954e-05,-0.020060302164715216,0.3638914887376107,0.08539063309778598,-0.00016677012412037308,2.6763619348025897e-06,-8.066211858587172e-06
LAGEOS 2,2025-01-06 12:46:12.781344,1346.2722274406801,10715.340629091237,-5664.9733909379775,-4.1401969985145115,-1.4892406059971108,-3.6386766641617214,1345.9457588260236,10715.265325842418,-5665.149309140622,-4.140209863634254,-1.489396121878599,-3.6386066382901845,-0.32646861465650545,-0.07530324881918204,-0.17591820264442504,-1.2865119742855313e-05,-0.0001555158814880997,7.00258715369273e-05,-0.02048704888296317,0.36824897377170474,0.08469075394787709,-0.00017059337578526963,3.0152156787853146e-06,-1.1963778588769947e-05
LAGEOS 2,2025-01-06 12:51:12.781344,95.00001864241268,10164.060074964447,-6696.887793453262,-4.187877106253595,-2.1805154471094284,-3.228992992378153,94.67157591999452,10163.938114397213,-6697.039696035799,-4.187869905434013,-2.1806684389157454,-3.2289076368615497,-0.32844272241815986,-0.1219605672340549,-0.1519025825373319,7.200819581498763e-06,-0.00015299180631700438,8.535551660315832e-05,-0.020829388536268784,0.3724590863475522,0.08163186890772252,-0.00017465443051822935,2.5167342682496513e-06,-1.5277590332022987e-05
LAGEOS 2,2025-01-06 12:56:12.781344,-1158.135904017031,9410.99586887087,-7595.70610492806,-4.152444703903484,-2.832166949638122,-2.7527234876342845,-1158.459413295278,9410.828682235435,-7595.830370203876,-4.152416515030154,-2.832312888273009,-2.7526232171994707,-0.32350927824700193,-0.1671866354354279,-0.12426527581556002,2.8188873329781927e-05,-0.00014593863488698844,0.000100270434813865,-0.02097608670690032,0.37647842288797356,0.0766517047421693,-0.00017842331727224313,1.1367318029765312e-06,-1.7626273696340904e-05
LAGEOS 2,2025-01-06 13:01:12.781344,-2388.1288754807906,8470.074241279666,-8342.738757351432,-4.0336945213121,-3.430707805458951,-2.2186823755600926,-2388.440884020859,8469.864615137321,-8342.832015772869,-4.033645355624685,-3.4308414464358066,-2.218568545364178,-0.31200854006829104,-0.20962614234485955,-0.09325842143698537,4.916568741464289e-05,-0.00013364097685553133,0.00011383019591448829,-0.020814445050083008,0.3802667832742376,0.07038120640038209,-0.0001813432499867923,-1.0590565998106312e-06,-1.8654573142583023e-05
LAGEOS 2,2025-01-06 13:06:12.781344,-3570.1637342233257,7359.156431303987,-8922.149820324219,-3.833117721912913,-3.963443852497221,-1.6370544197034178,-3570.4582911654693,7358.908492730752,-8922.209015062786,-3.833048858334678,-3.963559916844133,-1.6369295126223733,-0.2945569421435721,-0.24793857323493285,-0.059194738567384775,6.886357823532308e-05,-0.00011606434691202594,0.00012490708104451187,-0.02022942081488613,0.3837806411427437,0.06359666150330323,-0.000182949487995177,-3.7693769048000785e-06,-1.8170871377013728e-05
LAGEOS 2,2025-01-06 13:11:12.781344,-4680.1326503713335,6099.754546865169,-9321.34484511338,-3.5539408937893313,-4.418781369748103,-1.0192323745650356,-4680.404655446236,6099.473673423712,-9321.367303507193,-3.5538549175007574,-4.418875207659767,-1.0190998585312627,-0.27200507490215386,-0.2808734414566061,-0.022458393812485156,8.597628857387463e-05,-9.383791166328592e-05,0.00013251603377284482,-0.01910927722130345,0.38697455890667887,0.05715379798317181,-0.00018290177570186468,-6.662223482706697e-06,-1.614095079361233e-05
LAGEOS 2,2025-01-06 13:16:12.781344,-5695.156677971877,4716.655508238365,-9531.303416490655,-3.2011246523115915,-4.786530795289764,-0.37761152178609336,-5695.402043989972,4716.348153430548,-9531.286928989919,-3.201025372404729,-4.786599213553018,-0.377475470502759,-0.24536601809541025,-0.30735480781640945,0.016487500735820504,9.92799068626482e-05,-6.84182632539887e-05,0.00013605128333438188,-0.01736118559508662,0.38980544231479447,0.05189994971937127,-0.0001811141757132494,-9.167828499068438e-06,-1.269317244042447e-05
