satellite,timestamp,x_pred,y_pred,z_pred,vx_pred,vy_pred,vz_pred,x_truth,y_truth,z_truth,vx_truth,vy_truth,vz_truth,dx,dy,dz,dvx,dvy,dvz,dr,ds,dw,dvr,dvs,dvw
AJISAI,2025-01-01 13:03:11.181216,-3536.1904345974276,-3968.85491539904,-5791.990935046169,6.1327104056117605,-3.3026443317321537,-1.4795372869739367,-3536.513703670864,-3968.7987859528675,-5791.920592436964,6.132547140310635,-3.302778754859446,-1.4796528557308193,-0.32326907343622224,0.056129446172235475,0.07034260920499946,-0.00016326530112564797,-0.00013442312729239347,-0.00011556875688256696,0.06524783340895313,-0.31904705846620957,0.08095175079749285,0.0002264466197522317,-5.421429610670515e-05,6.216117574933788e-05
AJISAI,2025-01-01 13:08:11.181216,-1589.3956052695125,-4802.1807831310925,-6017.850934564999,6.766130685464304,-2.21874707943698,-0.016966105947176402,-1589.7533649107786,-4802.17163281077,-6017.822020100361,6.766041112057337,-2.21891135010992,-0.017121214538747154,-0.35775964126605686,0.009150320322987682,0.02891446463763714,-8.957340696724714e-05,-0.0001642706729398924,-0.00015510859157075174,0.04460745690002314,-0.3428700604465161,0.09675759393674042,0.00023718992151835366,-3.357069772417844e-05,4.099846079228485e-05
AJISAI,2025-01-01 13:13:11.181216,473.80304891668084,-5283.815869061089,-5802.052082560093,6.903990473690442,-0.9723988399900918,1.4467876709441043,473.436342510019,-5283.8587651939,-5802.0727341993415,6.9039948900243076,-0.9725706088893276,1.446613756719671,-0.36670640666181953,-0.042896132810710697,-0.020651639248171705,4.416333865719935e-06,-0.000171768899235758,-0.000173914224433247,0.021971022644819996,-0.35389195752320324,0.10496625012312605,0.00024406127508971458,-7.661828571953114e-06,1.20667557451028e-05
AJISAI,2025-01-01 13:18:11.181216,2502.296464051072,-5378.45076265134,-5160.394883084181,6.53614083903085,0.34544930997890333,2.8046470190538457,2501.9490567930993,-5378.543098836273,-5160.465262574799,6.53623884604167,0.3452976799871976,2.8044850367741674,-0.3474072579724634,-0.09233618493362883,-0.07037949061850668,9.800701081985608e-05,-0.00015162999170570401,-0.000161982279678341,-0.0012088224476102596,-0.3510797249435032,0.10446344873518112,0.00024122985469111747,1.8699827428763654e-05,-1.713946160602341e-05
AJISAI,2025-01-01 13:23:11.181216,4347.451747521749,-5079.032303425887,-4139.860929723295,5.689177201351413,1.6384875471630949,3.9570603716429105,4347.148261302018,-5079.163898392091,-4139.973671361677,5.689349386502727,1.638379254434767,3.9569323614650784,-0.3034862197309849,-0.1315949662039202,-0.11274163838152162,0.00017218515131389722,-0.0001082927283277968,-0.0001280101778320386,-0.023434963069963496,-0.33537642044482374,0.09542146947773651,0.00023253291276124926,4.1388415938317186e-05,-4.4464485594054956e-05
AJISAI,2025-01-01 13:28:11.181216,5873.953579123028,-4407.347694464877,-2815.257724530356,4.424809143060884,2.8119235420999757,4.8192246449089,5873.710582598564,-4407.502627330048,-2815.400529440952,4.425020297045194,2.8118737996301206,4.819141987722105,-0.2429965244646155,-0.15493286517084925,-0.14280491059616907,0.00021115398430993082,-4.974246985511854e-05,-8.265718679467682e-05,-0.04354572679356924,-0.30878611854190463,0.0787378484348889,0.00021516897194111262,5.5505405033770003e-05,-6.718625195602004e-05
AJISAI,2025-01-01 13:33:11.181216,6969.776308764116,-3412.5200775457747,-1283.8085809562353,2.8356832213485177,3.779456165374995,5.327471525749843,6969.599859132046,-3412.6813641993554,-1283.96873722203,2.835902896415064,3.779457551186624,5.3274285370901,-0.17644963207021647,-0.1612866535806461,-0.16015626579473974,0.00021967506654618774,1.3858116290066391e-06,-4.298865974305954e-05,-0.06023657953054223,-0.2756602287996125,0.05639928633306797,0.00020106545806824997,5.595516072359372e-05,-8.092454363571812e-05
AJISAI,2025-01-01 13:38:11.181216,7554.524614303861,-2167.4604384918707,341.9774548097842,1.0387167784674602,4.469826551739516,5.444245567404494,7554.4145191622865,-2167.6147336194117,341.811396630285,1.038928634392505,4.469865995766668,5.44424244706272,-0.11009514157467493,-0.1542951275409905,-0.16605817949920265,0.00021185592504480155,3.944402715205797e-05,-3.1203417734104733e-06,-0.07043269256259473,-0.2398658282789655,0.03173114876988388,0.00019244431627292474,5.32105988096655e-05,-8.11314864643012e-05
AJISAI,2025-01-01 13:43:11.181216,7585.443482281629,-763.4951434433132,1942.6451884769363,-0.8336766564416394,4.8323213646325485,5.161104060232674,7585.394353927978,-763.6330487443927,1942.4850860525435,-0.8334909766945202,4.832383629536594,5.161140920137541,-0.04912835365121282,-0.13790530107951326,-0.16010242439278954,0.00018567974711913848,6.226490404515062e-05,3.685990486701485e-05,-0.07351775983419105,-0.20390286269448685,0.009111260544742955,0.00018208464161063493,4.7199761561521995e-05,-6.58020147932152e-05
AJISAI,2025-01-01 13:48:11.181216,7060.569266386597,696.4245082305956,3400.682977511532,-2.643719173912359,4.840635750267552,4.4993442621339454,7060.571681824517,696.3075300583629,3400.539512962177,-2.6435668623535094,4.84070596285278,4.499415303981095,0.0024154379207175225,-0.11697817223273432,-0.1434645493550306,0.00015231155884976033,7.021258522854623e-05,7.10418471498997e-05,-0.0701967451812918,-0.1711279581081459,-0.007709926108047507,0.00017360707725758346,3.606630774128161e-05,-4.165772800069878e-05
AJISAI,2025-01-01 13:53:11.181216,6018.761789125112,2105.3726059572105,4609.230772776306,-4.258753347968195,4.494701836166314,3.508183160725821,6018.805673969248,2105.2779061859624,4609.112998129251,-4.258632237370875,4.49477461398692,3.508281670942779,0.04388484413630067,-0.09469977124808793,-0.11777464705573948,0.00012111059731978457,7.277782060555182e-05,9.85102169579477e-05,-0.06076581088095873,-0.14412855773585753,-0.017299386734006703,0.00016983245022842897,2.2048697925557905e-05,-1.8424021535661585e-05
AJISAI,2025-01-01 13:58:11.181216,4536.667522088256,3360.3267504115224,5479.905712259575,-5.561059145392392,3.8203906378789725,2.260764331294922,4536.744487453957,3360.2554855716057,5479.821208959343,-5.560961506321291,3.8204714242601767,2.2608885559575356,0.07696536570074386,-0.07126483991669375,-0.08450330023242714,9.763907110027503e-05,8.07863812042342e-05,0.0001242246626134147,-0.04491424690326133,-0.12526311978598498,-0.020856987379959932,0.00017732547833994712,6.5419334417177915e-06,-2.114765511869877e-06
