satellite,timestamp,x_pred,y_pred,z_pred,vx_pred,vy_pred,vz_pred,x_truth,y_truth,z_truth,vx_truth,vy_truth,vz_truth,dx,dy,dz,dvx,dvy,dvz,dr,ds,dw,dvr,dvs,dvw
LARES,2025-01-02 06:54:00.073728,4099.40217454472,-2803.643994296564,-6043.499063641529,-1.590851724685308,5.832337803351493,-3.7919458334463343,4099.41805321795,-2803.4198313970815,-6043.674295374639,-1.5909644967359782,5.8323578057106715,-3.791755369850762,0.01587867322996317,0.22416289948250778,-0.1752317331101949,-0.00011277205067017348,2.0002359178761253e-05,0.0001904635955725098,0.0633610036267695,0.2727282427931903,0.053028170429485516,-0.00021341934095713515,-5.9552815255517976e-05,-1.731063615368257e-05
LARES,2025-01-02 06:59:00.073728,3475.816746251732,-971.5235998190107,-6941.99892526538,-2.5401977143719705,6.305507937572884,-2.1610848355940107,3475.803196043714,-971.3055554941935,-6942.119532832989,-2.540277696666635,6.305452284691228,-2.16091739282092,-0.013550208018386911,0.21804432481712865,-0.12060756760820368,-7.998229466466e-05,-5.5652881655987585e-05,0.00016744277309044264,0.0739157866772685,0.234046913582579,0.04507349341925718,-0.0001771863370375255,-7.129240018624338e-05,-3.246365043500605e-05
LARES,2025-01-02 07:04:00.073728,2594.305939792284,932.7200659593481,-7324.290784185779,-3.29980173458398,6.3104095461972065,-0.3719806641984178,2594.2745279778064,932.9115524360344,-7324.368020123473,-3.299841257742173,6.310297222334043,-0.3718663356576144,-0.03141181447745112,0.19148647668635022,-0.07723593769424042,-3.9523158193333074e-05,-0.0001123238631635104,0.00011432854080339894,0.08469376549033973,0.18794582834656964,0.03350365066997406,-0.0001334887439993171,-8.695690715976515e-05,-4.323189834459581e-05
LARES,2025-01-02 07:09:00.073728,1520.5091141025812,2767.85477328351,-7162.573788733771,-3.8142670493134574,5.847757285442185,1.443213487279536,1520.4715712595394,2768.008114269525,-7162.627806679636,-3.8142738099281814,5.8476261290470575,1.4432547627648091,-0.03754284304181965,0.15334098601488222,-0.05401794586487085,-6.7606147240439896e-06,-0.00013115639512761845,4.127548527321778e-05,0.09635438389610185,0.13484201782318067,0.019347466617487458,-8.545629661895632e-05,-9.553173465796534e-05,-5.0222311976566916e-05
LARES,2025-01-02 07:14:00.073728,334.0780585816371,4397.95901450205,-6469.133740125477,-4.04608641143642,4.95199485318517,3.150943756534616,334.0415543532902,4398.074293659068,-6469.186586155864,-4.04607722467415,4.95187649844047,3.1509187917154122,-0.03650422834687106,0.11527915701753955,-0.05284603038671776,9.186762270019244e-06,-0.00011835474469990004,-2.49648192038876e-05,0.10685871064297003,0.0773550897411843,0.0034571242911216604,-4.5461762333733416e-05,-9.842657835899992e-05,-5.441434764763747e-05
LARES,2025-01-02 07:19:00.073728,-877.0944183530183,5702.223883751056,-5295.390416894978,-3.9781539612976076,3.688868915920466,4.625377748937353,-877.1279244438515,5702.308830138141,-5295.46035418363,-3.978142976948334,3.688783628238525,4.625298349871628,-0.03350609083315703,0.08494638708543789,-0.06993728865199955,1.0984349273712724e-05,-8.528768194082659e-05,-7.939906572573818e-05,0.11289842376415563,0.017213105526585774,-0.013690363599323765,-9.642950672194748e-06,-0.0001017660416419095,-5.700475882588542e-05
LARES,2025-01-02 07:24:00.073728,-2023.2293184482476,6583.746989005107,-3728.2480950005406,-3.615118977818156,2.151128426276955,5.757213033569315,-2023.2623190162974,6583.815100038061,-3728.3481644944236,-3.6151208793751266,2.1510960008099573,5.7570988301113175,-0.03300056804982887,0.06811103295422072,-0.1000694938829838,-1.90155697055161e-06,-3.242546699766535e-05,-0.0001142034579970641,0.11341754057551384,-0.043544004655276636,-0.031343820062043774,2.759795322683499e-05,-0.00010103486117750941,-5.5926437862132395e-05
LARES,2025-01-02 07:29:00.073728,-3019.2254082336945,6976.7461773210935,-1883.894547392646,-2.9833874296136855,0.4522881267103003,6.461788360509445,-3019.263902299493,6976.814171211945,-1884.0295773177695,-2.98341274952827,0.4523147450245233,6.461668477034664,-0.038494065798658994,0.06799389085153962,-0.1350299251234901,-2.5319914584542857e-05,2.661831422301475e-05,-0.00011988347478109063,0.10788861853723603,-0.10191207370423579,-0.048083450345488984,6.230916624125574e-05,-9.633186438992422e-05,-5.0590710191821735e-05
LARES,2025-01-02 07:34:00.073728,-3790.9898305935135,6851.61749170548,100.64799727280352,-2.129533809156328,-1.2814641368686353,6.685829125527576,-3791.041677573517,6851.701485395718,100.48146049630624,-2.129590190496401,-1.2813839010877928,6.685733087562639,-0.05184698000357457,0.08399369023845793,-0.16653677649728138,-5.638134007313056e-05,8.023578084248584e-05,-9.603796493706795e-05,0.09644631813295391,-0.15565208911647638,-0.06283376587269052,9.625956564133507e-05,-8.754259411529094e-05,-4.3707173132174125e-05
LARES,2025-01-02 07:39:00.073728,-4281.036842819771,6217.337196235012,2077.6850596256327,-1.1170136511946112,-2.9207710536975355,6.411988523012951,-4281.110427352887,6217.449235285037,2077.498197707958,-1.1170981897957972,-2.920658507752705,6.411940837237125,-0.07358453311644553,0.11203905002457759,-0.1868619176748325,-8.453860118606826e-05,0.00011254594483034452,-4.7685775825812016e-05,0.07961827277027018,-0.20222377610067105,-0.0751750194024283,0.0001229435554637777,-7.558047892709963e-05,-3.5493258225146256e-05
