satellite,timestamp,x_pred,y_pred,z_pred,vx_pred,vy_pred,vz_pred,x_truth,y_truth,z_truth,vx_truth,vy_truth,vz_truth,dx,dy,dz,dvx,dvy,dvz,dr,ds,dw,dvr,dvs,dvw
LAGEOS 1,2025-01-01 05:41:13.726080,-6831.336341714025,3829.189330054279,-9525.465016465778,4.710655909232628,0.8328326192872737,-3.045295763073227,-6831.233945981107,3829.562618933287,-9525.306001712801,4.710718006132993,0.832830088189894,-3.0452609048406885,0.10239573291801207,0.3732888790082143,0.15901475297687284,6.209690036484972e-05,-2.531097379687708e-06,3.485823253868148e-05,-0.06364184361483259,0.05450368710653304,-0.4099929619010799,-6.211261160298304e-05,3.250708414492846e-05,-1.2760910031805958e-05
LAGEOS 1,2025-01-01 05:46:13.726080,-5357.457799873773,4041.7095253578696,-10345.183132036926,5.099531767482404,0.5817186204490099,-2.4107821796078497,-5357.336636893593,4042.077249114401,-10345.011092402856,5.099596463939633,0.5816849472457761,-2.4107459626320633,0.1211629801800882,0.3677237565316318,0.17203963406973344,6.469645722972928e-05,-3.3673203233774984e-05,3.621697578637395e-05,-0.07644576230245542,0.07351166742128232,-0.41018403766314737,-6.952861026898535e-05,3.9300431657103467e-05,1.5888170279833644e-05
LAGEOS 1,2025-01-01 05:51:13.726080,-3781.353898049799,4177.111346740813,-10967.334572655567,5.391086327352241,0.3195148193563,-1.7302531815494149,-3781.2144046324315,4177.463876315929,-10967.148961089906,5.391150682892658,0.3194493123482971,-1.7302124866164377,0.13949341736770293,0.3525295751160229,0.18561156566102,6.435554041672731e-05,-6.550700800289633e-05,4.069493297720328e-05,-0.08844941679898786,0.09574567943064462,-0.4014930057495673,-7.812609421719137e-05,4.49889609838904e-05,4.4285302774127425e-05
LAGEOS 1,2025-01-01 05:56:13.726080,-2133.0909593223378,4232.801615455627,-11380.012314810745,5.5798243620465655,0.051139746750777704,-1.0164817926379328,-2132.9345103224996,4233.129360324262,-11379.812074721434,5.5798842264039195,0.051042777487964486,-1.0164343896431092,0.15644899983817595,0.3277448686349089,0.20024008931068238,5.98643573539448e-05,-9.696926281321794e-05,4.7402994823642075e-05,-0.09938422635073794,0.12081098364030315,-0.38407885078269677,-8.741268406893676e-05,4.937535279817844e-05,7.179777385204666e-05
LAGEOS 1,2025-01-01 06:01:13.726080,-444.1067915744928,4207.682145714095,-11575.238759284817,5.662111665987425,-0.2183725404293,-0.28285390276505495,-443.93584686443063,4207.975871540847,-11575.02254855293,5.662162319580091,-0.21849941742402734,-0.2827988594217459,0.17094471006214462,0.29372582675205194,0.2162107318872586,5.065359266609448e-05,-0.00012687699472735403,5.504334330908023e-05,-0.10894780182768861,0.14827221141316052,-0.35831517353050646,-9.684080033838819e-05,5.247181806952414e-05,9.778494557940965e-05
LAGEOS 1,2025-01-01 06:06:13.726080,1253.358096128539,4102.17185269848,-11549.116404354172,5.636240202684803,-0.4839564063195212,0.4568544847170415,1253.53998135346,4102.422995817086,-11548.882841013386,5.636277058815949,-0.48411053380186786,0.4569167976042081,0.18188522492096126,0.2511431186067057,0.23356334078562213,3.6856131146123516e-05,-0.0001541274823466665,6.231288716662675e-05,-0.11682290559790279,0.1776869441524517,-0.3247871515814906,-0.0001059845061124607,5.446186947514742e-05,0.00012164596319645297
LAGEOS 1,2025-01-01 06:11:13.726080,2926.845011252124,3918.2035007319546,-11301.910603388862,5.502467681854341,-0.7405995932872429,1.1887068201376678,2927.033280752909,3918.404441675462,-11301.658464097962,5.502486805821263,-0.7407773868462755,1.188775001308386,0.18826950078482696,0.20094094350724845,0.25213929090023157,1.9123966922052205e-05,-0.00017779355903257965,6.818117071816232e-05,-0.12272261049655747,0.20862397471412883,-0.2842746695828025,-0.00011459763916076808,5.5618478086252094e-05,0.00014282476598599352
LAGEOS 1,2025-01-01 06:16:13.726080,4544.269520579161,3659.194852501744,-10838.062516616705,5.263030701492426,-0.9834287658686662,1.8988413579427288,4544.458757531099,3659.3391392858994,-10837.790873257809,5.2630290682409395,-0.983625976600706,1.8989133655268233,0.18923695193825552,0.14428678415515606,0.2716433588957443,-1.6332514860550873e-06,-0.00019721073203982087,7.200758409453556e-05,-0.1264286732741272,0.24066642800493718,-0.23772857526677083,-0.0001226351395203846,5.623664824713408e-05,0.0001608660761564546
LAGEOS 1,2025-01-01 06:21:13.726080,6074.513653033911,3329.994123386692,-10166.130710515725,4.922129925015724,-1.2077951129413123,2.5737110535301326,6074.697719104761,3330.0766417073964,-10165.839018583563,4.922105401934459,-1.2080070362867446,2.5737845759485936,0.1840660708494397,0.08251832070436649,0.29169193216148415,-2.4523081265215296e-05,-0.00021192334543229663,7.352241846092511e-05,-0.1278233680524578,0.27340575188910965,-0.18623709724863097,-0.0001302316689340254,5.655030105128128e-05,0.00017538588235079843
LAGEOS 1,2025-01-01 06:26:13.726080,7488.009167093706,2936.7998369433185,-9298.660310107618,4.485885245827376,-1.409359257597771,3.200326233116357,7488.181310908962,2936.816944888849,-9298.348484833903,4.485836391980229,-1.4095809220452793,3.200398900775326,0.17214381525536737,0.01710794553036976,0.3118252737149305,-4.88538471472566e-05,-0.000221664447508374,7.266765896929428e-05,-0.12690814624821847,0.30642421233579137,-0.1309950410075363,-0.00013766185343650568,5.667764286028089e-05,0.00018611628955732577
